O*NET-SOC Code,Title,Deductive Reasoning,Finger Dexterity,Fluency of Ideas,Inductive Reasoning,Manual Dexterity,Mathematical Reasoning,Near Vision,Number Facility,Oral Comprehension,Oral Expression,Originality,Problem Sensitivity,Endurance,Visualization,Written Comprehension,Written Expression,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,Achievement/Effort,Adaptability/Flexibility,Analytical Thinking,Concern for Others,Cooperation,Dependability,Initiative,Innovation,Integrity,Leadership,Persistence,Self-Control,Social Orientation,Stress Tolerance,Independence,Career Number,Relevant O*NET-SOC Code,Career Name,Group Name,Prestige,Salary,Geographic Flexibility,Career Flexibility,Job Security,Physical Ease,Job Growth Prospects,Emotional Ease,Career Stability,Work-Life Balance,Status Quo with Growth,Aspirational Career 1,Aspirational Career 2,Aspirational Career 3,Aspirational Career 4,Summary Description
19-1031.00,Conservation Scientists,0.6543525969275786,0.4061827956989247,0.6880706921944035,0.4972483004208481,0.4207741576162628,0.5458695652173914,0.4676742233417296,0.6238509316770187,0.6679245283018868,0.6220357533746806,0.6679770184457214,0.497248300420848,0.4028953837749248,0.5519459633322612,0.7508943089430895,0.688529886914378,0.1616666666666666,0.4382022471910111,0.3633333333333333,0.7833333333333333,0.6933333333333334,0.3133333333333333,0.5443037974683542,0.4444444444444444,0.6904024767801858,0.4618181818181818,0.6027397260273972,0.6067415730337076,0.6415929203539821,0.4911660777385159,0.7175925925925923,0.5555555555555557,0.5907172995780592,0.3499999999999998,0.3516129032258064,0.3895582329317268,0.6249999999999998,105,19-1031.00,Wildlife Conservationist,Education & Social Impact,72,60,50,60,74,76,64,56,76,68,Senior Conservationist,Conservation Organization Head,Environmental Consultant,Wildlife Policy Advisor,Eco-Tourism Entrepreneur,Save tigers and trees—protect nature’s wild side!
19-1041.00,Epidemiologists,0.8719824433065108,0.2524193548387097,0.8868924889543446,0.8306895435415991,0.0334168755221387,0.6595652173913045,0.6242653232577667,0.693416149068323,0.8645283018867925,0.8522437066763952,0.84668884185062,0.7202978310132729,0.0,0.590543583145706,0.910569105691057,0.9163166397415184,0.1699999999999999,0.3764044943820224,0.2466666666666666,1.0,0.3633333333333333,0.505,0.6371308016877635,0.5277777777777779,0.9442724458204336,0.4545454545454545,0.671232876712329,0.6573033707865168,0.7964601769911503,0.7703180212014135,0.8194444444444444,0.6920634920634922,0.7299578059071732,0.155,0.4419354838709677,0.4417670682730923,0.6586538461538463,66,19-1041.00,Epidemiologist,Science & Research,82,70,66,64,70,88,72,56,76,62,Senior Epidemiologist,Public Health Director,Health Research Institute Head,Epidemiology Consultant,Global Health Advisor,Chase disease clues—keep the world healthy and safe!
19-2011.00,Astronomers,0.8588149231894661,0.3397849462365592,0.7952871870397644,0.7474910974425379,0.149262043998886,0.7930434782608696,0.7128463476070531,0.8288198757763975,0.7494339622641509,0.8190441444728201,0.7698820683398853,0.4930398187115571,0.0,0.6030878095850756,0.7996747967479674,0.859773828756058,0.3733333333333333,0.4325842696629213,0.165,1.0,0.6416666666666667,0.3016666666666666,0.8860759493670882,0.5601851851851853,0.972136222910217,0.1563636363636363,0.3972602739726028,0.3089887640449436,0.9424778761061944,0.8621908127208483,0.8101851851851849,0.5333333333333333,0.8227848101265824,0.0449999999999999,0.232258064516129,0.5461847389558232,0.8221153846153844,70,19-2011.00,Space Scientist,Science & Research,90,74,70,62,68,88,76,58,74,56,Senior Space Scientist,Space Agency Director,Aerospace Innovator,Space Tech Consultant,Astrophysics Professor,Explore the cosmos—send rockets to the stars!
19-2012.00,Physicists,0.9268471104608632,0.4209677419354839,1.0,0.820330203949498,0.0,0.954130434782609,0.6775818639798491,0.9751552795031057,0.8671698113207545,0.8879970813571688,1.0,0.6762706377468434,0.0,0.8391765841106467,0.9053658536585364,0.919870759289176,0.2933333333333333,0.5992509363295879,0.1366666666666667,1.0,0.6583333333333333,0.185,0.8438818565400843,0.3472222222222223,0.8359133126934984,0.1527272727272727,0.3561643835616437,0.3202247191011236,0.7699115044247786,0.9257950530035336,0.6203703703703702,0.5428571428571428,0.649789029535865,0.0799999999999998,0.1870967741935484,0.4016064257028111,0.6538461538461535,67,19-2012.00,Physicist,Science & Research,86,72,72,62,66,90,74,60,72,56,Senior Physicist,Research Institute Director,Physics Professor,Tech Innovation Consultant,Space Program Scientist,Bend the universe’s rules—solve physics’ wildest puzzles!
19-2041.00,"Environmental Scientists and Specialists, Including Health",0.7754206291148501,0.2865591397849462,0.6612665684830634,0.7076723858853997,0.2197159565580618,0.5586956521739131,0.4676742233417296,0.617639751552795,0.7675471698113209,0.7621306092666907,0.6404596310855761,0.6782130139203623,0.0682873531821906,0.4422643936957222,0.8269918699186993,0.8113085621970922,0.1316666666666666,0.5205992509363295,0.2633333333333333,1.0,0.6166666666666667,0.27,0.5864978902953584,0.6296296296296298,0.7894736842105264,0.5018181818181818,0.6529680365296804,0.5730337078651688,0.5973451327433628,0.3568904593639578,0.8148148148148147,0.5746031746031747,0.5358649789029537,0.47,0.4451612903225805,0.5582329317269077,0.533653846153846,65,19-2041.00,Environmental Scientist,Science & Research,76,66,64,68,68,84,68,62,74,60,Senior Environmental Scientist,Environmental Agency Director,Green Tech Consultant,Sustainability Director,Climate Research Head,Save nature’s wonders—fight pollution with brainpower!
19-2042.00,"Geoscientists, Except Hydrologists and Geographers",0.773226042428676,0.2620967741935484,0.7378497790868925,0.723211395273551,0.2297410192147034,0.6956521739130436,0.6011754827875736,0.6521739130434784,0.7494339622641509,0.7752645020065668,0.6186876322951316,0.6150857882809967,0.2155148866429937,0.6030878095850756,0.8269918699186993,0.7996768982229402,0.2833333333333333,0.4681647940074906,0.1116666666666666,1.0,0.7766666666666667,0.205,0.6371308016877635,0.6666666666666667,0.8730650154798761,0.4218181818181817,0.6301369863013702,0.5449438202247192,0.7035398230088497,0.6148409893992933,0.7962962962962961,0.5174603174603175,0.7341772151898736,0.355,0.2612903225806451,0.5060240963855422,0.6057692307692306,68,19-2042.00,Geoscientist,Science & Research,78,68,68,64,64,82,70,62,70,58,Senior Geoscientist,Geoscience Division Head,Energy Exploration CEO,Geology Consultant,Environmental Impact Director,Dig Earth’s secrets—find treasures beneath our feet!
19-3011.00,Economists,0.773226042428676,0.1650537634408601,0.8515463917525774,0.671738426675299,0.0,0.733695652173913,0.5155331654072209,0.7306832298136647,0.7222641509433959,0.7621306092666907,0.629573631690354,0.5752670767238587,0.0,0.3618526857510455,0.8269918699186993,0.859773828756058,0.2483333333333333,0.5018726591760299,0.4666666666666667,1.0,0.0899999999999999,0.2033333333333333,0.8565400843881852,0.2453703703703704,0.8916408668730652,0.0036363636363635,0.2054794520547944,0.2696629213483148,0.7920353982300883,0.7173144876325089,0.6388888888888886,0.3746031746031747,0.831223628691983,0.1949999999999998,0.1419354838709676,0.4457831325301202,0.6682692307692306,86,19-3011.00,Policy Analyst,Public Service & Governance,80,68,56,72,76,90,74,60,80,64,Senior Policy Analyst,Policy Director,Government Advisor,Think Tank Head,International Policy Consultant,Shape big rules—fix India’s future with ideas!
19-3011.00,Economists,0.773226042428676,0.1650537634408601,0.8515463917525774,0.671738426675299,0.0,0.733695652173913,0.5155331654072209,0.7306832298136647,0.7222641509433959,0.7621306092666907,0.629573631690354,0.5752670767238587,0.0,0.3618526857510455,0.8269918699186993,0.859773828756058,0.2483333333333333,0.5018726591760299,0.4666666666666667,1.0,0.0899999999999999,0.2033333333333333,0.8565400843881852,0.2453703703703704,0.8916408668730652,0.0036363636363635,0.2054794520547944,0.2696629213483148,0.7920353982300883,0.7173144876325089,0.6388888888888886,0.3746031746031747,0.831223628691983,0.1949999999999998,0.1419354838709676,0.4457831325301202,0.6682692307692306,88,19-3011.00,Economist,Public Service & Governance,86,72,64,74,74,92,76,64,78,60,Senior Economist,Chief Economist (Govt/Org),Economic Policy Advisor,Professor of Economics,Economic Consulting Firm Head,Crack money mysteries—predict India’s wealth waves!
19-3011.01,Environmental Economists,0.7008046817849306,0.1771505376344086,0.7216494845360826,0.6202654580770475,0.0,0.7845652173913045,0.6242653232577667,0.8079503105590063,0.7222641509433959,0.7621306092666907,0.702449349863925,0.5752670767238587,0.0,0.5226761016403989,0.8448780487804879,0.8355411954765751,0.2549999999999999,0.4531835205992509,0.5183333333333333,1.0,0.2899999999999999,0.2133333333333333,0.8227848101265822,0.2453703703703704,0.9659442724458204,0.0036363636363635,0.273972602739726,0.1123595505617975,0.6194690265486724,0.7738515901060073,0.587962962962963,0.253968253968254,0.658227848101266,0.155,0.1709677419354839,0.2449799196787148,0.6778846153846154,45,19-3011.01,AI Ethicist,Technology Design & Research,80,74,76,76,62,92,76,62,70,58,Senior AI Ethicist,AI Policy Director,Tech Ethics Consultant,Chief AI Officer,Regulatory Advisor,Shape AI’s moral compass—ensure robots play nice with humans!
19-3032.00,Industrial-Organizational Psychologists,0.8302852962692026,0.1545698924731182,0.8736377025036819,0.6863062479766915,0.0,0.691304347826087,0.6242653232577667,0.6385093167701864,0.7735849056603775,0.8591754834002187,0.8358028424553978,0.6150857882809967,0.0,0.4335799292376971,0.874471544715447,0.9046849757673668,0.3766666666666667,0.445692883895131,0.6083333333333333,0.7200000000000001,0.0183333333333333,0.53,0.7974683544303796,0.75,0.904024767801858,0.5527272727272726,0.6118721461187218,0.6741573033707864,0.8407079646017697,0.6148409893992933,0.837962962962963,0.7047619047619048,0.7594936708860758,0.565,0.5096774193548388,0.5863453815261044,0.6442307692307692,79,19-3032.00,Clinical Psychologist,Healthcare & Wellness,86,72,54,60,72,84,72,50,76,58,Senior Clinical Psychologist,Mental Health Clinic Director,Psychology Professor,Therapy Practice Founder,Corporate Wellness Consultant,Mend minds with care—help hearts find peace!
19-3099.01,Transportation Planners,0.773226042428676,0.1876344086021505,0.8762886597938144,0.6591129815474261,0.0334168755221387,0.5586956521739131,0.6242653232577667,0.5900621118012424,0.6362264150943394,0.6789492885808098,0.7807680677351074,0.5752670767238587,0.0,0.8735927951109681,0.7138211382113819,0.7744749596122779,0.1966666666666666,0.5674157303370786,0.3683333333333333,0.75,0.3666666666666667,0.1749999999999999,0.5316455696202529,0.5601851851851853,0.7987616099071208,0.4727272727272725,0.7260273972602742,0.5280898876404496,0.668141592920354,0.5724381625441698,0.8148148148148147,0.5650793650793652,0.5274261603375527,0.3199999999999998,0.4870967741935483,0.3775100401606424,0.31730769230769207,47,19-3099.01,UX Researcher,Technology Design & Research,72,70,78,74,60,92,72,62,70,56,Senior UX Researcher,Chief Experience Officer (CXO),UX Consulting Founder,Product Insights Director,Behavioral Science Lead,Peek into users’ minds—make tech fit like a glove!
19-4092.00,Forensic Science Technicians,0.7282370153621068,0.5860215053763441,0.6995581737849779,0.6591129815474261,0.607073238652186,0.4541304347826087,0.7607052896725442,0.4963975155279504,0.7075471698113206,0.7336738416636265,0.5442999697611128,0.5519585626416313,0.3468997541655285,0.6272113219684785,0.7391869918699188,0.7744749596122779,0.1333333333333333,0.6329588014981273,0.1183333333333332,0.8516666666666667,0.6716666666666666,0.1149999999999999,0.333333333333333,0.5462962962962965,0.6160990712074305,0.3199999999999999,0.4840182648401827,0.7752808988764044,0.4380530973451324,0.3215547703180212,0.976851851851852,0.2317460317460317,0.1434599156118146,0.47,0.0967741935483871,0.3453815261044175,0.46634615384615374,69,19-4092.00,Forensic Scientist,Science & Research,80,70,60,60,72,84,68,54,76,60,Senior Forensic Scientist,Forensic Lab Director,Crime Investigation Consultant,Forensic Tech Founder,Criminal Justice Advisor,Solve crimes with science—be a real-life detective!
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",0.7008046817849306,0.1747311827956989,0.7625920471281296,0.6202654580770475,0.1835143414090782,0.391304347826087,0.429471032745592,0.3850931677018634,0.710943396226415,0.7843852608537029,0.6797701844572119,0.6549044998381354,0.2911772739688609,0.4335799292376971,0.7782113821138212,0.7996768982229402,0.4033333333333333,0.3220973782771536,0.535,0.385,0.0,1.0,0.6033755274261601,0.9212962962962964,0.7213622291021672,0.9818181818181818,0.945205479452055,0.8764044943820224,0.8008849557522122,0.6925795053003535,0.953703703703704,0.8412698412698413,0.6751054852320677,0.92,0.9903225806451612,0.8514056224899598,0.8846153846153844,102,21-1012.00,Educational Counselor,Education & Social Impact,74,62,44,60,80,86,66,68,82,74,Senior Counselor,Education Advisory Head,Career Coaching Firm Founder,School District Counselor,Student Wellness Director,Guide dreams to reality—help kids find their path!
21-1021.00,"Child, Family, and School Social Workers",0.6876371616678859,0.2663978494623655,0.6400589101620029,0.6086112010359337,0.0334168755221387,0.3256521739130435,0.5180520570948784,0.3229813664596274,0.7366037735849055,0.8372856621670922,0.6186876322951316,0.6843638718031723,0.2458344714558864,0.3136056609842393,0.7411382113821139,0.7899838449111468,0.3166666666666666,0.3576779026217229,0.3216666666666666,0.3866666666666666,0.1166666666666666,0.9749999999999998,0.5780590717299576,0.6944444444444449,0.544891640866873,0.8618181818181819,0.5707762557077625,0.713483146067416,0.6725663716814159,0.4982332155477033,0.6712962962962963,0.5936507936507937,0.6708860759493671,0.6099999999999999,0.7419354838709677,0.7429718875502005,0.6105769230769229,103,21-1021.00,Social Worker,Education & Social Impact,70,56,42,62,76,80,60,46,78,70,Senior Social Worker,NGO Director,Social Policy Advisor,Community Program Head,Social Impact Consultant,Lift lives with love—be a hero for the needy!
21-1091.00,Health Education Specialists,0.6210680321872714,0.3868279569892473,0.7263622974963182,0.5959857559080608,0.341130604288499,0.3256521739130435,0.586062132661629,0.3754037267080745,0.6362264150943394,0.771251368113827,0.6462050196552769,0.4739397863386206,0.1693526358918328,0.2959150852364106,0.7265040650406502,0.7870759289176089,0.2549999999999999,0.4344569288389513,0.3666666666666667,0.7166666666666667,0.1066666666666666,0.8599999999999998,0.7383966244725737,0.7592592592592593,0.7089783281733745,0.7854545454545455,0.872146118721461,0.7865168539325844,0.6858407079646018,0.8056537102473499,0.902777777777778,0.7396825396825398,0.6329113924050633,0.69,0.5903225806451613,0.6184738955823292,0.7932692307692306,78,21-1091.00,Public Health Specialist,Healthcare & Wellness,80,68,56,64,74,86,70,54,78,64,Senior Public Health Specialist,Public Health Agency Head,Global Health Consultant,NGO Health Director,Epidemiology Advisor,Guard India’s wellness—fight sickness before it spreads!
23-1011.00,Lawyers,0.773226042428676,0.396505376344086,0.8141384388807069,0.671738426675299,0.1058201058201057,0.4017391304347827,0.7556675062972292,0.4263354037267081,0.8679245283018869,1.0,0.7580889023283943,0.5636128196827451,0.0,0.4181408813123191,0.9134959349593496,0.8869143780290792,0.22,0.5393258426966292,0.7566666666666667,0.5866666666666667,0.0283333333333333,0.4083333333333333,0.7763713080168775,0.7222222222222223,0.8885448916408668,0.5818181818181819,0.6255707762557077,0.792134831460674,0.7610619469026547,0.519434628975265,0.8101851851851849,0.6190476190476192,0.7468354430379749,0.7199999999999998,0.6645161290322581,0.8032128514056223,0.6923076923076918,95,23-1011.00,Patent Attorney,Creative & Media Arts,90,80,60,64,76,94,78,62,80,56,Senior Patent Attorney,IP Law Firm Partner,Chief IP Officer,Patent Consultant,Tech Law Advisor,Protect genius ideas—be the law’s tech hero!
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.7446964155084125,0.2962365591397849,0.7431516936671576,0.5244415668501132,0.1058201058201057,0.5,0.6242653232577667,0.5190062111801244,0.6679245283018868,0.8117475373951114,0.7580889023283943,0.5636128196827451,0.0682873531821906,0.5403666773882276,0.7138211382113819,0.7473344103392568,0.4516666666666666,0.3689138576779026,0.2916666666666666,0.3716666666666667,0.3083333333333333,1.0,0.7468354430379744,0.8981481481481481,0.7461300309597524,0.850909090909091,0.7808219178082192,0.7640449438202248,0.7389380530973448,0.7420494699646644,0.8564814814814816,0.742857142857143,0.7763713080168775,0.8599999999999999,0.8516129032258064,0.8152610441767068,0.6298076923076921,101,25-2031.00,Secondary School Teacher,Education & Social Impact,76,60,40,56,84,84,64,70,86,76,Senior Teacher,School Principal,Education Consultant,EdTech Founder,Curriculum Director,Inspire young minds—shape tomorrow’s leaders!
27-1011.00,Art Directors,0.634235552304316,0.4209677419354839,0.9499263622974964,0.5224991906765941,0.3854079643553327,0.4317391304347826,0.7279596977329975,0.4126708074534162,0.6226415094339622,0.665815395840934,0.9485938917447838,0.5098737455487211,0.0,0.8620135091669348,0.7021138211382114,0.6109854604200323,1.0,0.4044943820224718,0.7183333333333334,0.2833333333333333,0.3366666666666666,0.2999999999999999,0.7552742616033754,0.7037037037037039,0.6625386996904027,0.4545454545454545,0.7031963470319633,0.8314606741573036,0.654867256637168,0.8727915194346288,0.5324074074074074,0.6476190476190476,0.7848101265822787,0.5699999999999998,0.6774193548387097,0.7269076305220881,0.6442307692307692,91,27-1011.00,Animator,Creative & Media Arts,72,66,80,68,56,86,72,60,62,54,Senior Animator,Animation Studio Head,Animation Director,VFX Supervisor,Multimedia Entrepreneur,Bring cartoons to life—draw fun for all ages!
27-1014.00,Special Effects Artists and Animators,0.6068032187271396,0.5161290322580646,0.7484536082474227,0.4172871479443185,0.4316346421609579,0.4215217391304348,0.6926952141057937,0.4263354037267081,0.6679245283018868,0.665815395840934,0.7553674024795889,0.4561346714146973,0.0,0.9006111289803795,0.7021138211382114,0.6255250403877223,1.0,0.2921348314606741,0.285,0.2999999999999999,0.4533333333333333,0.185,0.6666666666666665,0.6481481481481481,0.4891640866873067,0.2072727272727271,0.6210045662100456,0.4494382022471908,0.5884955752212389,0.5901060070671379,0.6111111111111112,0.5111111111111112,0.5611814345991561,0.4849999999999999,0.6129032258064515,0.6144578313253013,0.3028846153846154,92,27-1014.00,VFX Artist,Creative & Media Arts,76,70,82,70,54,88,74,58,60,52,Senior VFX Artist,VFX Studio Director,Film Effects Supervisor,VFX Tech Founder,Animation Creative Head,Add movie magic—blast screens with cool effects!
27-1022.00,Fashion Designers,0.6602048280907097,0.6330645161290324,0.840942562592047,0.5600517966979603,0.505708716235032,0.3369565217391305,0.5411418975650716,0.4263354037267081,0.6226415094339622,0.699014958044509,0.8956758391291202,0.4613143412107477,0.0,0.7816018012222579,0.6630894308943089,0.6432956381260097,1.0,0.2340823970037452,0.495,0.1949999999999999,0.5533333333333333,0.2216666666666666,0.8016877637130797,0.837962962962963,0.6563467492260063,0.5200000000000001,0.6484018264840186,0.797752808988764,0.8672566371681412,0.992932862190813,0.587962962962963,0.7873015873015873,0.6540084388185654,0.4249999999999998,0.5193548387096774,0.7590361445783129,0.783653846153846,90,27-1022.00,Fashion Designer,Creative & Media Arts,74,66,72,66,52,84,70,58,56,52,Senior Fashion Designer,Fashion Brand CEO,Creative Director (Fashion),Fashion Consultant,Global Design Head,Stitch style dreams—dress the world in flair!
27-1024.00,Graphic Designers,0.4714703730797368,0.4516129032258065,0.8515463917525774,0.3625768857235352,0.3854079643553327,0.266304347826087,0.6926952141057937,0.3229813664596274,0.5222641509433962,0.5249908792411527,0.8612035077109164,0.3311751375849786,0.0,0.6658089417819235,0.5847154471544715,0.612924071082391,1.0,0.3970037453183521,0.435,0.305,0.3666666666666667,0.2183333333333333,0.721518987341772,0.8148148148148151,0.628482972136223,0.5272727272727272,0.7488584474885847,0.803370786516854,0.7787610619469025,0.9081272084805656,0.5601851851851851,0.5650793650793652,0.6751054852320677,0.6699999999999999,0.5193548387096774,0.6987951807228916,0.7019230769230769,42,27-1024.00,UI/UX Designer,Technology Design & Research,74,72,80,74,60,92,74,60,70,54,Senior UI/UX Designer,Chief Design Officer (CDO),Design Agency Founder,User Experience Director,Digital Product Lead,Make tech look cool—design apps everyone loves to use!
27-1024.00,Graphic Designers,0.4714703730797368,0.4516129032258065,0.8515463917525774,0.3625768857235352,0.3854079643553327,0.266304347826087,0.6926952141057937,0.3229813664596274,0.5222641509433962,0.5249908792411527,0.8612035077109164,0.3311751375849786,0.0,0.6658089417819235,0.5847154471544715,0.612924071082391,1.0,0.3970037453183521,0.435,0.305,0.3666666666666667,0.2183333333333333,0.721518987341772,0.8148148148148151,0.628482972136223,0.5272727272727272,0.7488584474885847,0.803370786516854,0.7787610619469025,0.9081272084805656,0.5601851851851851,0.5650793650793652,0.6751054852320677,0.6699999999999999,0.5193548387096774,0.6987951807228916,0.7019230769230769,89,27-1024.00,Graphic Designer,Creative & Media Arts,70,64,76,70,54,88,68,60,60,56,Senior Graphic Designer,Creative Director,Design Agency Founder,Brand Identity Consultant,Art Director,Doodle for dollars—make brands pop with art!
27-1025.00,Interior Designers,0.6543525969275786,0.1973118279569892,0.8762886597938144,0.4341210747814827,0.0334168755221387,0.4921739130434782,0.7128463476070531,0.5416149068322982,0.6226415094339622,0.665815395840934,0.8866041729664349,0.5098737455487211,0.0,0.9121904149244128,0.7021138211382114,0.7063004846526656,0.7783333333333333,0.3876404494382022,0.39,0.3633333333333333,0.5716666666666665,0.2983333333333333,0.5780590717299576,0.7592592592592593,0.6470588235294118,0.5309090909090909,0.7168949771689497,0.707865168539326,0.7699115044247786,0.9328621908127208,0.6481481481481481,0.7523809523809527,0.4514767932489452,0.4499999999999999,0.7,0.791164658634538,0.3557692307692306,99,27-1025.00,Interior Designer,Creative & Media Arts,74,66,70,66,54,86,70,62,60,56,Senior Interior Designer,Design Firm CEO,Real Estate Design Head,Interior Consultant,Hospitality Design Director,Style dream spaces—turn rooms into wow!
27-2012.00,Producers and Directors,0.8039502560351136,0.381720430107527,0.8085419734904271,0.5244415668501132,0.3854079643553327,0.4343478260869565,0.6242653232577667,0.4658385093167703,0.6826415094339621,0.8613644655235314,0.8309646205019656,0.5908060861120102,0.0,0.8150530717272435,0.6991869918699187,0.7305331179321487,0.8583333333333333,0.3539325842696628,0.7966666666666667,0.205,0.1899999999999999,0.355,0.5780590717299576,0.75462962962963,0.6811145510835915,0.5963636363636363,0.7990867579908674,0.8707865168539324,0.6814159292035395,0.7314487632508836,0.7638888888888891,0.7936507936507938,0.7004219409282701,0.605,0.7612903225806451,0.7710843373493974,0.6634615384615383,100,27-2012.00,Producer,Creative & Media Arts,82,76,74,70,56,88,78,54,64,50,Senior Producer,Media Production CEO,Film Studio Head,Content Platform Director,Entertainment Consultant,Make movie magic—bring big screens to life!
27-2012.03,Media Programming Directors,0.6543525969275786,0.4061827956989247,0.840942562592047,0.5496924571058595,0.3202450570871623,0.4076086956521739,0.6242653232577667,0.4561490683229814,0.6886792452830187,0.7570229843122948,0.7973994557000303,0.6179993525412754,0.0,0.4934062399485365,0.7294308943089429,0.7899838449111468,0.4866666666666667,0.5767790262172285,0.9583333333333331,0.2033333333333333,0.0466666666666666,0.4516666666666666,0.691983122362869,0.6759259259259263,0.7213622291021672,0.6581818181818181,0.7351598173515983,0.7640449438202248,0.6327433628318584,0.7279151943462899,0.7407407407407407,0.7492063492063493,0.548523206751055,0.585,0.596774193548387,0.5502008032128514,0.615384615384615,96,27-2012.03,Animation Director,Creative & Media Arts,80,74,78,68,58,88,76,56,64,52,Senior Animation Director,Animation Studio CEO,Film Director,VFX Creative Head,Media Production Head,Lead cartoon crews—make animated worlds come alive!
27-2022.00,Coaches and Scouts,0.680687637161668,0.3397849462365592,0.8141384388807069,0.5908060861120104,0.4260651629072681,0.3206521739130434,0.50671704450042,0.3319254658385093,0.640754716981132,0.9062385990514408,0.8249168430601754,0.534153447717708,0.5244468724392244,0.7976841428111934,0.6334959349593496,0.6255250403877223,0.2383333333333333,0.3333333333333333,0.6883333333333334,0.1916666666666666,0.5433333333333333,0.7183333333333334,0.6413502109704639,0.7407407407407409,0.6315789473684211,0.7527272727272728,0.7031963470319633,0.7415730337078652,0.6637168141592917,0.5441696113074205,0.7222222222222221,0.8539682539682539,0.6751054852320677,0.7149999999999999,0.7483870967741935,0.690763052208835,0.5096153846153844,108,27-2022.00,Athlete,Specialized Professions,80,70,70,50,40,40,70,48,50,56,Elite Athlete,Sports Team Owner,Sports Commentator,Athletic Coach,Sports Brand Entrepreneur,Score epic wins—be a sports legend!
27-2022.00,Coaches and Scouts,0.680687637161668,0.3397849462365592,0.8141384388807069,0.5908060861120104,0.4260651629072681,0.3206521739130434,0.50671704450042,0.3319254658385093,0.640754716981132,0.9062385990514408,0.8249168430601754,0.534153447717708,0.5244468724392244,0.7976841428111934,0.6334959349593496,0.6255250403877223,0.2383333333333333,0.3333333333333333,0.6883333333333334,0.1916666666666666,0.5433333333333333,0.7183333333333334,0.6413502109704639,0.7407407407407409,0.6315789473684211,0.7527272727272728,0.7031963470319633,0.7415730337078652,0.6637168141592917,0.5441696113074205,0.7222222222222221,0.8539682539682539,0.6751054852320677,0.7149999999999999,0.7483870967741935,0.690763052208835,0.5096153846153844,109,27-2022.00,Sports Coach,Specialized Professions,74,64,60,58,60,70,68,58,66,60,Senior Coach,National Team Coach,Sports Academy Founder,Athletic Director,Sports Consultant,Train champs to shine—lead teams to glory!
27-3031.00,Public Relations Specialists,0.7008046817849306,0.1973118279569892,0.8247422680412371,0.5370670119779861,0.0,0.2904347826086957,0.5180520570948784,0.3527950310559007,0.7169811320754716,0.7238234221087193,0.7973994557000303,0.5752670767238587,0.0,0.4451592151817305,0.6865040650406504,0.7870759289176089,0.62,0.3389513108614232,0.8016666666666665,0.2983333333333333,0.0,0.49,0.713080168776371,0.7731481481481486,0.520123839009288,0.4727272727272725,0.6484018264840186,0.7471910112359548,0.8628318584070795,0.6042402826855123,0.8333333333333333,0.707936507936508,0.8016877637130804,0.4749999999999998,0.6516129032258065,0.7630522088353413,0.40865384615384603,16,27-3031.00,Public Relations Specialist,Sales & Marketing,70,64,60,72,54,86,68,58,60,50,Senior PR Manager,Chief Communications Officer (CCO),PR Agency Founder,Corporate Affairs Director,Crisis Management Consultant,Spin stories and shine brands—be the voice that everyone listens to!
27-3041.00,Editors,0.5760790051207024,0.4838709677419355,0.8736377025036819,0.470055033991583,0.2993595098858256,0.2930434782608696,0.7405541561712848,0.3319254658385093,0.6509433962264147,0.6789492885808098,0.7444814030843665,0.3900938815150533,0.0,0.5519459633322612,0.9882926829268291,1.0,0.6933333333333334,0.5973782771535581,0.505,0.3516666666666667,0.0,0.2516666666666666,0.5611814345991559,0.7685185185185184,0.6408668730650154,0.5527272727272726,0.7077625570776258,0.6235955056179776,0.6725663716814159,0.7491166077738517,0.7638888888888891,0.7047619047619048,0.548523206751055,0.5,0.6225806451612903,0.7228915662650601,0.5096153846153844,94,27-3041.00,Journalist,Creative & Media Arts,78,64,70,74,58,86,70,52,64,50,Senior Journalist,Editor-in-Chief,Media House Director,Investigative Reporter,News Channel Head,Chase epic stories—tell tales that shake the world!
27-3043.00,Writers and Authors,0.4381858083394293,0.1118279569892473,0.840942562592047,0.3994820330203947,0.0334168755221387,0.0904347826086957,0.4991603694374477,0.1033540372670808,0.6509433962264147,0.6526815031010581,0.8249168430601754,0.3039818711557137,0.0327779295274515,0.3911225474429077,0.7538211382113822,0.975767366720517,0.9883333333333332,0.2846441947565543,0.6333333333333333,0.3766666666666667,0.0,0.3066666666666666,0.6160337552742614,0.75,0.6068111455108359,0.3854545454545454,0.8127853881278537,0.9213483146067416,0.8716814159292037,0.519434628975265,0.3935185185185184,0.580952380952381,0.8987341772151898,0.6600000000000001,0.467741935483871,0.718875502008032,0.5865384615384615,93,27-3043.00,Content Creator,Creative & Media Arts,68,60,84,72,50,90,66,56,54,58,Senior Content Creator,Media Company CEO,Digital Content Strategist,Influencer Agency Founder,TV Producer,Go viral with flair—create buzz everyone loves!
